event_name_raw,event_location_raw,event_city,event_state,event_zip,event_country,event_location_confidence,event_date_raw,event_start_date,event_end_date_full,sponsoring_affiliate,chief_td,num_sections,num_players,event_id,event_lat,event_lon,event_geo_source
THE MATRIX OPEN II,"CORAL SPRINGS, FL  33071",CORAL SPRINGS,FL,33071,US,city+state+zip,2023-09-16 thru 2023-09-17,2023-09-16,2023-09-17,954CHESS INC,OTIS WILSON,4,58,202309172592,27.766279,-81.686783,state_centroid
LERMAN FLORIDA STATE CHAMPIONSHIP-,"JACKSONVILLE, FL  32256",JACKSONVILLE,FL,32256,US,city+state+zip,2023-09-02 thru 2023-09-04,2023-09-02,2023-09-04,JACKSONVILLE CHESS CLUB,KEVIN JOSEPH PRYOR,7,214,202309046432,30.3322,-81.6557,city_centroid
2023 FL STATE QUICK,"JACKSONVILLE, FL  32218",JACKSONVILLE,FL,32218,US,city+state+zip,2023-09-02,2023-09-02,2023-09-02,VERO BEACH CHESS CLUB,CHARLES W HATHERILL,1,30,202309024912,30.3322,-81.6557,city_centroid
THE MATRIX OPEN,"CORAL SPRINGS, FL  33071",CORAL SPRINGS,FL,33071,US,city+state+zip,2023-08-12 thru 2023-08-13,2023-08-12,2023-08-13,954CHESS INC,OTIS WILSON,3,61,202308134042,27.766279,-81.686783,state_centroid
31ST ANNUAL SOUTHERN OPEN,"ORLANDO, FL  32819",ORLANDO,FL,32819,US,city+state+zip,2023-07-28 thru 2023-07-30,2023-07-28,2023-07-30,CONTINENTAL CHESS ASSOCIATION,DAVID A HATER,5,299,202307306522,28.5383,-81.3792,city_centroid
SOUTHERN OPEN BLITZ,"ORLANDO, FL  32819",ORLANDO,FL,32819,US,city+state+zip,2023-07-29,2023-07-29,2023-07-29,CONTINENTAL CHESS ASSOCIATION,DAVID A HATER,1,53,202307296272,28.5383,-81.3792,city_centroid
BOCA RATON CHESS CLUB TOURNAMENT,"BOCA RATON, FL  33432",BOCA RATON,FL,33432,US,city+state+zip,2023-07-23,2023-07-23,2023-07-23,BOCA RATON CHESS CLUB,JON HASKEL,3,54,202307232272,27.766279,-81.686783,state_centroid
FRIDAY NIGHT LIGHTS - 22,"CORAL SPRINGS, FL  33065",CORAL SPRINGS,FL,33065,US,city+state+zip,2023-07-21,2023-07-21,2023-07-21,954CHESS INC,OTIS WILSON,1,21,202307211152,27.766279,-81.686783,state_centroid
FRIDAY NIGHT LIGHTS - 18,"CORAL SPRINGS, FL  33065",CORAL SPRINGS,FL,33065,US,city+state+zip,2023-06-23,2023-06-23,2023-06-23,954CHESS INC,OTIS WILSON,1,16,202306235712,27.766279,-81.686783,state_centroid
FRIDAY NIGHT LIGHTS - 17,"CORAL SPRINGS, FL  33065",CORAL SPRINGS,FL,33065,US,city+state+zip,2023-06-16,2023-06-16,2023-06-16,954CHESS INC,SHALAM YISRAEL,1,18,202306161852,27.766279,-81.686783,state_centroid
12TH ANNUAL CHICAGO OPEN BLITZ,"WHEELING, IL  60090",WHEELING,IL,60090,US,city+state+zip,2023-05-28,2023-05-28,2023-05-28,CONTINENTAL CHESS ASSOCIATION,DAVID A HATER,2,138,202305281842,40.349457,-88.986137,state_centroid
FALL DFW FIDE 101725,"IRVING, TX  75063",IRVING,TX,75063,US,city+state+zip,2025-10-17 thru 2025-10-19,2025-10-17,2025-10-19,TEXAS CHESS CENTER,ZOHAIB SIDDIQUI,3,88,202510194092,31.054487,-97.563461,state_centroid
"$2,500 OCTOBER CHAMPIONSHIP","HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2025-10-03 thru 2025-10-05,2025-10-03,2025-10-05,THE POISON PAWNS CHESS CLUB,EDGARDO FRANCISCO ACOSTA,6,26,202510054972,29.7604,-95.3698,city_centroid
AUTUMN FIDE 2025,"HOUSTON, TX  77025",HOUSTON,TX,77025,US,city+state+zip,2025-09-19 thru 2025-09-21,2025-09-19,2025-09-21,TEXAS CHESS CENTER,DAVID R GASTON,4,77,202509214302,29.7604,-95.3698,city_centroid
DFW SUMMER FIDE,"HOUSTON, TX  77025",HOUSTON,TX,77025,US,city+state+zip,2025-08-22 thru 2025-08-24,2025-08-22,2025-08-24,TEXAS CHESS CENTER,ANDREW LENCZYCKI,3,94,202508249112,29.7604,-95.3698,city_centroid
SOUTHERN OPEN BLITZ,"KISSIMMEE, FL  34747",KISSIMMEE,FL,34747,US,city+state+zip,2025-07-26,2025-07-26,2025-07-26,CONTINENTAL CHESS ASSOCIATION,DAVID A HATER,1,28,202507261432,27.766279,-81.686783,state_centroid
2025 HOUSTON CHESS FESTIVAL,"HOUSTON, TX  78729",HOUSTON,TX,78729,US,city+state+zip,2025-07-11 thru 2025-07-13,2025-07-11,2025-07-13,CYPRESS CHESS,DEBORAH R SHAFER,6,169,202507134692,29.7604,-95.3698,city_centroid
TCR: HOUSTON CITY CHAMPIONSHIP 2025,"HOUSTON, TX  77024",HOUSTON,TX,77024,US,city+state+zip,2025-06-27 thru 2025-06-29,2025-06-27,2025-06-29,THE CHESS REFINERY,YUEN NG,4,91,202506295822,29.7604,-95.3698,city_centroid
"$3,000 APRIL  CHAMPIONSHIP","HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2025-04-04 thru 2025-04-06,2025-04-04,2025-04-06,THE POISON PAWNS CHESS CLUB,EDGARDO FRANCISCO ACOSTA,2,41,202504065162,29.7604,-95.3698,city_centroid
MLK DAY OPEN - PREMIER,"HOUSTON, TX  77024",HOUSTON,TX,77024,US,city+state+zip,2025-01-17 thru 2025-01-19,2025-01-17,2025-01-19,ATLANTIC CHESS ASSOCIATION,MR. GREGORY LEONID VASERSTEIN,1,39,202501196542,29.7604,-95.3698,city_centroid
"$2,000  JANUARY 2025 CHAMPIONSHIP","HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2025-01-03 thru 2025-01-05,2025-01-03,2025-01-05,THE POISON PAWNS CHESS CLUB,DAVID E MACKEY,3,50,202501057232,29.7604,-95.3698,city_centroid
2024 BIG SIOUX BLITZ,"SIOUX FALLS, SD  57101",SIOUX FALLS,SD,57101,US,city+state+zip,2024-10-19,2024-10-19,2024-10-19,CHESS WEEKEND,GLENN PANNER,1,52,202410191462,44.299782,-99.438828,state_centroid
U2400 + A BLITZ - SEPT. 2024,"HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2024-09-21 thru 2024-09-22,2024-09-21,2024-09-22,THE POISON PAWNS CHESS CLUB,EDGARDO FRANCISCO ACOSTA,1,24,202409224742,29.7604,-95.3698,city_centroid
"$1,500 AUGUST  U2400 + A BLITZ","HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2024-08-17 thru 2024-08-18,2024-08-17,2024-08-18,THE POISON PAWNS CHESS CLUB,EDGARDO FRANCISCO ACOSTA,1,18,202408185652,29.7604,-95.3698,city_centroid
MAY 25TH 2024 SATURDAY SWISS AT NOO,"HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2024-05-25,2024-05-25,2024-05-25,THE POISON PAWNS CHESS CLUB,EDGARDO FRANCISCO ACOSTA,1,14,202405255572,29.7604,-95.3698,city_centroid
"$1,500 MAY SHOOTOUT U2400 + A BLITZ","HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2024-05-18 thru 2024-05-19,2024-05-18,2024-05-19,THE POISON PAWNS CHESS CLUB,DAVID E MACKEY,2,28,202405193502,29.7604,-95.3698,city_centroid
FREE THE US VIRGIN ISLANDS BENEFIT,"HOUSTON, TX  77009",HOUSTON,TX,77009,US,city+state+zip,2024-04-28,2024-04-28,2024-04-28,FREE THE US VIRGIN ISLANDS,DAVID E MACKEY,1,17,202404289942,29.7604,-95.3698,city_centroid
U2000 MORNING ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-09-13,2025-09-13,2025-09-13,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,42,202509138862,40.7128,-74.006,city_centroid
MARSHALL U2000 MORNING ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-06-07,2025-06-07,2025-06-07,MARSHALL CHESS CLUB,GREGORY KEENER,1,36,202506072112,40.7128,-74.006,city_centroid
MARSHALL U2000 MORNING ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-05-10,2025-05-10,2025-05-10,MARSHALL CHESS CLUB,OSCAR GARCIA,1,22,202505105772,40.7128,-74.006,city_centroid
U2000 MORNING ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-02-08,2025-02-08,2025-02-08,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,51,202502086772,40.7128,-74.006,city_centroid
U2000 MA,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-12-21,2024-12-21,2024-12-21,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,54,202412219312,40.7128,-74.006,city_centroid
BRYANT PARK CHAMPIONSHIP XXXVII 9-8,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2024-09-08,2024-09-08,2024-09-08,TRI-STATE CHESS,HAROLD G STENZEL,6,136,202409087432,40.7128,-74.006,city_centroid
MARSHALL FRIDAY RAPID,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-08-30,2024-08-30,2024-08-30,MARSHALL CHESS CLUB,YIFENG ZHENG,1,22,202408302512,40.7128,-74.006,city_centroid
CHAMPIONSHIP AT BRYANT PARK,"NEW YORK, NY  10024",NEW YORK,NY,10024,US,city+state+zip,2024-08-25,2024-08-25,2024-08-25,TRI-STATE CHESS,BRANDON DE LA ROSA,6,127,202408250942,40.7128,-74.006,city_centroid
U2000 MA,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-03-23,2024-03-23,2024-03-23,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,51,202403232942,40.7128,-74.006,city_centroid
U2000 MORNING ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-03-16,2024-03-16,2024-03-16,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,54,202403168542,40.7128,-74.006,city_centroid
SUNDAY TOURNAMENT,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2025-07-06,2025-07-06,2025-07-06,32 PIECES,ARJAN SINGH KOCHAR,1,4,202507064822,41.597782,-72.755371,state_centroid
2025 WEST HAVEN OPEN,"WEST HAVEN, CT  06516",WEST HAVEN,CT,06516,US,city+state+zip,2025-05-24,2025-05-24,2025-05-24,CONNECTICUT STATE CHESS ASSOC,ALEXANDER LUMELSKY,3,31,202505244742,41.597782,-72.755371,state_centroid
SUNDAY TOURNAMENT,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2025-04-27,2025-04-27,2025-04-27,32 PIECES,ARJAN SINGH KOCHAR,1,5,202504273012,41.597782,-72.755371,state_centroid
2025 CONNECTICUT CLASSICAL,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2025-01-25 thru 2025-01-26,2025-01-25,2025-01-26,CONNECTICUT STATE CHESS ASSOC,ALEXANDER RELYEA,3,35,202501269392,41.597782,-72.755371,state_centroid
SATURDAY TOURNAMENT,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2025-01-18,2025-01-18,2025-01-18,32 PIECES,ARJAN SINGH KOCHAR,1,5,202501188542,41.597782,-72.755371,state_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2024-12-07,2024-12-07,2024-12-07,CHESSCOM LLC,JUDIT SZTARAY,1,43,202412079902,37.4419,-122.143,city_centroid
2ND ANNUAL BLACK FRIDAY BLITZ,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2024-11-29,2024-11-29,2024-11-29,32 PIECES,ARJAN SINGH KOCHAR,1,5,202411290732,41.597782,-72.755371,state_centroid
NC CLASSIC,"NEW CANAAN, CT  06840",NEW CANAAN,CT,06840,US,city+state+zip,2024-11-02,2024-11-02,2024-11-02,32 PIECES,ARJAN SINGH KOCHAR,3,14,202411021892,41.597782,-72.755371,state_centroid
HCC OCTOBER GAME-IN-45 CHALLENGE,"HAMDEN, CT  06517",HAMDEN,CT,06517,US,city+state+zip,2024-10-12,2024-10-12,2024-10-12,HAMDEN CHESS CLUB,ROD GROFF,1,11,202410126572,41.597782,-72.755371,state_centroid
CHESS AT PINSTRIPES: An NCW Event,"NORWALK, CT  06854",NORWALK,CT,06854,US,city+state+zip,2024-10-11,2024-10-11,2024-10-11,32 PIECES,ARJAN SINGH KOCHAR,1,6,202410117602,41.597782,-72.755371,state_centroid
FALL TEAM,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2024-09-28,2024-09-28,2024-09-28,E4 CHESS ACADEMY,ARSLAN OTCHIYEV,1,19,202409280652,41.597782,-72.755371,state_centroid
QUADS,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2024-09-15,2024-09-15,2024-09-15,E4 CHESS ACADEMY,ARSLAN OTCHIYEV,2,8,202409150822,41.597782,-72.755371,state_centroid
SUNDAY QUADS,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2024-09-01,2024-09-01,2024-09-01,E4 CHESS ACADEMY,ARSLAN OTCHIYEV,1,3,202409013702,41.597782,-72.755371,state_centroid
E4 OPEN,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2024-08-24,2024-08-24,2024-08-24,E4 CHESS ACADEMY,ARSLAN OTCHIYEV,1,30,202408249552,41.597782,-72.755371,state_centroid
MCA QUADS 8/17/2024,"MILFORD, CT  06460",MILFORD,CT,06460,US,city+state+zip,2024-08-17,2024-08-17,2024-08-17,MILFORD CHESS ACADEMY,PAT RAYMOND CICCAGLIONE,3,12,202408174502,41.597782,-72.755371,state_centroid
2024 DES MOINES OPEN BLITZ,"WEST DES MOINES, IA  50265",WEST DES MOINES,IA,50265,US,city+state+zip,2024-06-08,2024-06-08,2024-06-08,DES MOINES AREA CHESS,BENJAMIN WILLIAM BRATZ,1,18,202406084072,42.011539,-93.210526,state_centroid
WE COME HERE FOR BREAKFAST,"NEW ORLEANS, LA  70116",NEW ORLEANS,LA,70116,US,city+state+zip,2024-05-16,2024-05-16,2024-05-16,DOWNRIVER CHESS,ANDREW SQUITIRO,1,18,202405169842,29.9511,-90.0715,city_centroid
US CHESS BLITZ OPEN ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2024-05-04,2024-05-04,2024-05-04,CHESSCOM LLC,DANIEL M RENSCH,1,41,202405048742,37.4419,-122.143,city_centroid
BCS APRIL CASH QUADS,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2024-04-20,2024-04-20,2024-04-20,BERKELEY CHESS SCHOOL,ELIZABETH CARMEL SHAUGHNESSY,5,23,202404204642,37.8716,-122.2727,city_centroid
GM KOLTANOWSKI MARATHON,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2024-02-16 thru 2024-03-22,2024-02-16,2024-03-22,BERKELEY CHESS SCHOOL,ABEL TALAMANTEZ,2,21,202403223092,37.8716,-122.2727,city_centroid
FEB CASH QUAD 2-17-2024,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2024-02-17,2024-02-17,2024-02-17,BERKELEY CHESS SCHOOL,STEPHEN SHAUGHNESSY,5,21,202402171052,37.8716,-122.2727,city_centroid
IM JOHN GREFE MEMORIAL,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2024-01-05 thru 2024-02-09,2024-01-05,2024-02-09,BERKELEY CHESS SCHOOL,ELIZABETH CARMEL SHAUGHNESSY,2,19,202402097832,37.8716,-122.2727,city_centroid
KICKIN IT WITH KIRKIKIS,"NEW ORLEANS, LA  70116",NEW ORLEANS,LA,70116,US,city+state+zip,2024-01-22,2024-01-22,2024-01-22,DOWNRIVER CHESS,ANDREW SQUITIRO,1,23,202401225302,29.9511,-90.0715,city_centroid
BERKELEY CLUB CHAMPIONSHIP,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2023-10-27 thru 2023-12-22,2023-10-27,2023-12-22,BERKELEY CHESS SCHOOL,WILLIAM JOHN DONALDSON,1,26,202312220162,37.8716,-122.2727,city_centroid
MORGANTE,"NEW ORLEANS, LA  70116",NEW ORLEANS,LA,70116,US,city+state+zip,2023-11-30,2023-11-30,2023-11-30,DOWNRIVER CHESS,RICHARD ULMONT CAMPBELL,1,13,202311306562,29.9511,-90.0715,city_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-11-22,2023-11-22,2023-11-22,CHESSCOM LLC,DANIEL M RENSCH,1,78,202311226532,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-11-04,2023-11-04,2023-11-04,CHESSCOM LLC,DANIEL M RENSCH,1,40,202311049762,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #2,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-09-18,2023-09-18,2023-09-18,CHESSCOM LLC,DANIEL M RENSCH,1,42,202309183272,37.4419,-122.143,city_centroid
GM MARCEL SISNIEGA MARATHON,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2023-08-04 thru 2023-09-08,2023-08-04,2023-09-08,BERKELEY CHESS SCHOOL,ELIZABETH CARMEL SHAUGHNESSY,2,25,202309088512,37.8716,-122.2727,city_centroid
GM JESSE KRAAI,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2023-06-23 thru 2023-07-28,2023-06-23,2023-07-28,BERKELEY CHESS SCHOOL,ELIZABETH CARMEL SHAUGHNESSY,2,28,202307286602,37.8716,-122.2727,city_centroid
BCS NEIL FALCONER MEMORIAL FNM,"BERKELEY, CA  94702",BERKELEY,CA,94702,US,city+state+zip,2023-05-12 thru 2023-06-16,2023-05-12,2023-06-16,BERKELEY CHESS SCHOOL,ELLIOTT WINSLOW,2,25,202306163892,37.8716,-122.2727,city_centroid
2023 MAY WEST DES MOINES SWISS,"WEST DES MOINES, IA  50266",WEST DES MOINES,IA,50266,US,city+state+zip,2023-05-07,2023-05-07,2023-05-07,CHESS IT UP IOWA,KATIE FREERKSEN,3,29,202305078892,42.011539,-93.210526,state_centroid
THE OFFICIAL 2023 IVY LEAGUE CHESS CHAMPIONSHIPS,"NEW HAVEN, CT  06511",NEW HAVEN,CT,06511,US,city+state+zip,2023-04-22,2023-04-22,2023-04-22,CHESS HAVEN,JAKE WANG,1,24,202304229742,41.3083,-72.9279,city_centroid
US CHESS BLITZ ON CHESS.COM #2,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-04-17,2023-04-17,2023-04-17,CHESSCOM LLC,DANIEL M RENSCH,1,46,202304174822,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-04-05,2023-04-05,2023-04-05,CHESSCOM LLC,DANIEL M RENSCH,1,70,202304054062,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-03-08,2023-03-08,2023-03-08,CHESSCOM LLC,DANIEL M RENSCH,1,68,202303088082,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #2,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-03-06,2023-03-06,2023-03-06,CHESSCOM LLC,DANIEL M RENSCH,1,43,202303068062,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #1,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-03-06,2023-03-06,2023-03-06,CHESSCOM LLC,DANIEL M RENSCH,1,52,202303068042,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #2,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-02-20,2023-02-20,2023-02-20,CHESSCOM LLC,DANIEL M RENSCH,1,34,202302209242,37.4419,-122.143,city_centroid
US CHESS RAPID ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-02-17,2023-02-17,2023-02-17,CHESSCOM LLC,DANIEL M RENSCH,1,63,202302179182,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #1,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-02-06,2023-02-06,2023-02-06,CHESSCOM LLC,DANIEL M RENSCH,1,53,202302062232,37.4419,-122.143,city_centroid
US CHESS RAPID ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-02-03,2023-02-03,2023-02-03,CHESSCOM LLC,DANIEL M RENSCH,1,64,202302032192,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #2,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2023-01-02,2023-01-02,2023-01-02,CHESSCOM LLC,DANIEL M RENSCH,1,50,202301023922,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2022-12-21,2022-12-21,2022-12-21,CHESSCOM LLC,DANIEL M RENSCH,1,74,202212216432,37.4419,-122.143,city_centroid
US CHESS BLITZ ON CHESS.COM #1,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2022-12-19,2022-12-19,2022-12-19,CHESSCOM LLC,DANIEL M RENSCH,1,61,202212196392,37.4419,-122.143,city_centroid
EVENT NAME MISSING,"WEST DES MOINES, IA  50266",WEST DES MOINES,IA,50266,US,city+state+zip,2022-12-11,2022-12-11,2022-12-11,CHESS IT UP IOWA,JIM S FREERKSEN,3,30,202212118932,42.011539,-93.210526,state_centroid
SUMMER 2024 CHESS CHAMPIONSHIP,"MERRICK, NY  11566",MERRICK,NY,11566,US,city+state+zip,2024-08-11,2024-08-11,2024-08-11,NASSAU CHESS CLUB,HAROLD G STENZEL,4,68,202408112542,42.165726,-74.948051,state_centroid
YOM KIPPUR CAMP,"MANHATTAN, NY  11373",MANHATTAN,NY,11373,US,city+state+zip,2023-09-25,2023-09-25,2023-09-25,EMPIRE CHESS TRAINING,DOMINIC NATHAN PARAGUA,2,19,202309257362,42.165726,-74.948051,state_centroid
SAY IT WIT YA CHESS,"QUEENS, NY  11412",QUEENS,NY,11412,US,city+state+zip,2023-08-24,2023-08-24,2023-08-24,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,2,5,202308240132,40.7282,-73.7949,city_centroid
KQC8-21-23,"SAINT ALBANS, NY  11412",SAINT ALBANS,NY,11412,US,city+state+zip,2023-08-21 thru 2023-08-23,2023-08-21,2023-08-23,KINGS OF QUEENS CHESS,NASIR A RASHEED,2,6,202308239732,42.165726,-74.948051,state_centroid
KQC12-28-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-12-28,2022-12-28,2022-12-28,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,6,202212285792,40.7282,-73.7949,city_centroid
KQC11-6-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-11-06,2022-11-06,2022-11-06,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,18,202211067672,40.7282,-73.7949,city_centroid
KQC7-23-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-07-23,2022-07-23,2022-07-23,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,14,202207233262,40.7282,-73.7949,city_centroid
KQC7-10-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-07-10,2022-07-10,2022-07-10,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,15,202207107142,40.7282,-73.7949,city_centroid
KQCSE7-9-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-07-09,2022-07-09,2022-07-09,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,4,202207096172,40.7282,-73.7949,city_centroid
WEAK MASTERS 7-9-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-07-09,2022-07-09,2022-07-09,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,7,202207095992,40.7282,-73.7949,city_centroid
KQC6-15-22,"LONG ISLAND CITY, NY  11101",LONG ISLAND CITY,NY,11101,US,city+state+zip,2022-06-15,2022-06-15,2022-06-15,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,5,202206155952,40.7447,-73.9485,city_centroid
KQC6-8-22,"LONG ISLAND CITY, NY  11101",LONG ISLAND CITY,NY,11101,US,city+state+zip,2022-06-08,2022-06-08,2022-06-08,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,7,202206082702,40.7447,-73.9485,city_centroid
KQC5-25-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-05-25,2022-05-25,2022-05-25,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,4,202205256572,40.7282,-73.7949,city_centroid
KQC ENCORE 8-22-21,"QUEENS, NY  11366",QUEENS,NY,11366,US,city+state+zip,2021-08-22,2021-08-22,2021-08-22,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,4,202108223132,40.7282,-73.7949,city_centroid
1ST ANNUAL SCARLET TANAGER OPEN,"NEW HAVEN, CT  06515",NEW HAVEN,CT,06515,US,city+state+zip,2021-06-19,2021-06-19,2021-06-19,CHARTER OAK CHESS CLUB,JAKE WANG,2,23,202106199022,41.3083,-72.9279,city_centroid
KQC 5-16-21,"QUEENS, NY  11366",QUEENS,NY,11366,US,city+state+zip,2021-05-16,2021-05-16,2021-05-16,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,24,202105168002,40.7282,-73.7949,city_centroid
SUPER SUNDAY - FIDE,"PISCATAWAY, NJ  08854",PISCATAWAY,NJ,08854,US,city+state+zip,2025-08-24,2025-08-24,2025-08-24,KINGS AND QUEENS CHESS ACADEMY,STEPHEN D LORIMOR,1,11,202508247882,40.298904,-74.521011,state_centroid
SUPER SUNDAY - FIDE,"PISCATAWAY, NJ  08854",PISCATAWAY,NJ,08854,US,city+state+zip,2025-08-17,2025-08-17,2025-08-17,KINGS AND QUEENS CHESS ACADEMY,STEPHEN D LORIMOR,1,23,202508174322,40.298904,-74.521011,state_centroid
SUPER SUNDAY - FIDE,"PISCATAWAY, NJ  08854",PISCATAWAY,NJ,08854,US,city+state+zip,2025-07-20,2025-07-20,2025-07-20,KINGS AND QUEENS CHESS ACADEMY,STEPHEN D LORIMOR,1,40,202507208362,40.298904,-74.521011,state_centroid
SUPER SUNDAY - FIDE,"PISCATAWAY, NJ  08854",PISCATAWAY,NJ,08854,US,city+state+zip,2025-05-18,2025-05-18,2025-05-18,KINGS AND QUEENS CHESS ACADEMY,STEPHEN D LORIMOR,1,25,202505180442,40.298904,-74.521011,state_centroid
WESTFIELD OCTOS 05/11/2025,"WESTFIELD, NJ  07090",WESTFIELD,NJ,07090,US,city+state+zip,2025-05-11,2025-05-11,2025-05-11,WESTFIELD CHESS CLUB,MICHAEL KANG,3,27,202505116832,40.298904,-74.521011,state_centroid
